figure_id	panel_id	source_id	record_id	system	variant	dataset	workload	scope	x_name	x_value	x_unit	metric	value	unit	aggregation	protocol_id	correctness_status	plot_eligibility	verdict	value_provenance	protocol_provenance	caveat
fig1-end-to-end	sf10-scope-limited	w6_sf10_fig1	SemL0-kv-lsm:core9:p50_us_edge_mean	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; 1000 samples/type; 9000 ops/repeat; 3 same-store repeats				p50_us_edge_mean	5676	us	mean_of_per_edge_type_percentiles	w6_sf10_core_typed	PASS (9,000)	CONTEXT_ONLY_NOT_MATCHED	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#bench_variant	Not directly comparable with external rows: SemL0 uses 9 core types and 9000 ops/repeat; external protocols use different type sets, operation counts, APIs, and timing boundaries.
fig1-end-to-end	sf10-scope-limited	w6_sf10_fig1	SemL0-kv-lsm:core9:p90_us_edge_mean	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; 1000 samples/type; 9000 ops/repeat; 3 same-store repeats				p90_us_edge_mean	6296	us	mean_of_per_edge_type_percentiles	w6_sf10_core_typed	PASS (9,000)	CONTEXT_ONLY_NOT_MATCHED	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#bench_variant	Not directly comparable with external rows: SemL0 uses 9 core types and 9000 ops/repeat; external protocols use different type sets, operation counts, APIs, and timing boundaries.
fig1-end-to-end	sf10-scope-limited	w6_sf10_fig1	SemL0-kv-lsm:core9:p99_us_edge_mean	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; 1000 samples/type; 9000 ops/repeat; 3 same-store repeats				p99_us_edge_mean	7833	us	mean_of_per_edge_type_percentiles	w6_sf10_core_typed	PASS (9,000)	CONTEXT_ONLY_NOT_MATCHED	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#bench_variant	Not directly comparable with external rows: SemL0 uses 9 core types and 9000 ops/repeat; external protocols use different type sets, operation counts, APIs, and timing boundaries.
fig1-end-to-end	sf10-scope-limited	w6_sf10_fig1	SemL0-kv-lsm:core9:load_import_s	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; 1000 samples/type; 9000 ops/repeat; 3 same-store repeats				load_import_s	198.85	seconds	single_import_wall_clock	w6_sf10_core_typed	PASS (9,000)	CONTEXT_ONLY_NOT_MATCHED	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time Elapsed raw=3:18.85	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#bench_variant	Not directly comparable with external rows: SemL0 uses 9 core types and 9000 ops/repeat; external protocols use different type sets, operation counts, APIs, and timing boundaries.
fig1-end-to-end	sf10-scope-limited	w6_sf10_fig1	SemL0-kv-lsm:core9:peak_import_rss_kb	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; 1000 samples/type; 9000 ops/repeat; 3 same-store repeats				peak_import_rss_kb	2439460	kbytes_time_v	single_import	w6_sf10_core_typed	PASS (9,000)	CONTEXT_ONLY_NOT_MATCHED	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time Maximum resident set size	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#bench_variant	Not directly comparable with external rows: SemL0 uses 9 core types and 9000 ops/repeat; external protocols use different type sets, operation counts, APIs, and timing boundaries.
fig1-end-to-end	sf10-scope-limited	w6_sf10_fig1	SemL0-kv-lsm:core9:disk_total_bytes	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; 1000 samples/type; 9000 ops/repeat; 3 same-store repeats				disk_total_bytes	14399256579	bytes	du_-sb_after_import	w6_sf10_core_typed	PASS (9,000)	CONTEXT_ONLY_NOT_MATCHED	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import column=store_size_bytes	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#bench_variant	Not directly comparable with external rows: SemL0 uses 9 core types and 9000 ops/repeat; external protocols use different type sets, operation counts, APIs, and timing boundaries.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:all-types-summary:query_ops	LiveGraph		SF10	outgoing_typed_neighbor	all-types-summary				query_ops	32140	operations	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary column=ops	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:all-types-summary:avg_latency_us	LiveGraph		SF10	outgoing_typed_neighbor	all-types-summary				avg_latency_us	391.062912	us_per_operation	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary column=avg_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:all-types-summary:load_s	LiveGraph		SF10	outgoing_typed_neighbor	all-types-summary				load_s	1457.36	seconds	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary column=load_s	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:all-types-summary:peak_rss_kb	LiveGraph		SF10	outgoing_typed_neighbor	all-types-summary				peak_rss_kb	47908544	kbytes_reported	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary column=peak_rss_kb	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:all-types-summary:disk_total_bytes	LiveGraph		SF10	outgoing_typed_neighbor	all-types-summary				disk_total_bytes	38654705664	bytes	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary column=disk_total_bytes	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:positive-edge-types-summary:query_ops	LiveGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				query_ops	16070	operations	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary column=ops	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:positive-edge-types-summary:avg_latency_us	LiveGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				avg_latency_us	2.089441	us_per_operation	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary column=avg_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:positive-edge-types-summary:load_s	LiveGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				load_s	1457.36	seconds	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary column=load_s	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:positive-edge-types-summary:peak_rss_kb	LiveGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				peak_rss_kb	47908544	kbytes_reported	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary column=peak_rss_kb	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:positive-edge-types-summary:disk_total_bytes	LiveGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				disk_total_bytes	38654705664	bytes	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary column=disk_total_bytes	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:negative-edge-types-summary:query_ops	LiveGraph		SF10	outgoing_typed_neighbor	negative-edge-types-summary				query_ops	16070	operations	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary column=ops	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:negative-edge-types-summary:avg_latency_us	LiveGraph		SF10	outgoing_typed_neighbor	negative-edge-types-summary				avg_latency_us	780.036382	us_per_operation	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary column=avg_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:negative-edge-types-summary:load_s	LiveGraph		SF10	outgoing_typed_neighbor	negative-edge-types-summary				load_s	1457.36	seconds	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary column=load_s	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:negative-edge-types-summary:peak_rss_kb	LiveGraph		SF10	outgoing_typed_neighbor	negative-edge-types-summary				peak_rss_kb	47908544	kbytes_reported	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary column=peak_rss_kb	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_livegraph_fig1	LiveGraph:negative-edge-types-summary:disk_total_bytes	LiveGraph		SF10	outgoing_typed_neighbor	negative-edge-types-summary				disk_total_bytes	38654705664	bytes	reported_system_summary	external_livegraph_sf10_s1000	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary column=disk_total_bytes	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=LiveGraph/SF10/negative-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:query_ops	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				query_ops	1700	operations	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=ops	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:avg_latency_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				avg_latency_us	1408.27	us_per_operation	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=avg_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:p50_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				p50_us	580.529	us	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=p50_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:p90_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				p90_us	1061.24	us	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=p90_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:p99_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				p99_us	15809.6	us	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=p99_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:load_s	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				load_s	794.261865	seconds	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=load_s	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:peak_rss_kb	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				peak_rss_kb	15621088	kbytes_reported	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=peak_rss_kb	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:all-types-summary:disk_total_bytes	Aster RocksGraph		SF10	outgoing_typed_neighbor	all-types-summary				disk_total_bytes	10401409041	bytes	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary column=disk_total_bytes	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/all-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:positive-edge-types-summary:query_ops	Aster RocksGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				query_ops	850	operations	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary column=ops	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:positive-edge-types-summary:avg_latency_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				avg_latency_us	564.505	us_per_operation	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary column=avg_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:positive-edge-types-summary:p50_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				p50_us	558.747	us	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary column=p50_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:positive-edge-types-summary:p90_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				p90_us	917.97	us	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary column=p90_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:positive-edge-types-summary:p99_us	Aster RocksGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				p99_us	1123.39	us	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary column=p99_us	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:positive-edge-types-summary:load_s	Aster RocksGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				load_s	794.261865	seconds	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary column=load_s	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
fig1-end-to-end	sf10-scope-limited	external_aster_rocksgraph_fig1	Aster RocksGraph:positive-edge-types-summary:peak_rss_kb	Aster RocksGraph		SF10	outgoing_typed_neighbor	positive-edge-types-summary				peak_rss_kb	15621088	kbytes_reported	reported_system_summary	external_truth_s50_seed42	PASS	CONTEXT_ONLY_NOT_MATCHED	RERUN	baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary column=peak_rss_kb	baseline/external-baselines-20260626/3plus3-baselines/run-config.json#workload plus baseline/external-baselines-20260626/3plus3-baselines/metrics.tsv row=Aster RocksGraph/SF10/positive-edge-types-summary	Scope-limited external row. Operation counts, edge-type coverage, API layer, client/server boundary, and percentile aggregation differ from SemL0 W6; do not use for a ranked matched-system figure.
